n,long_rd,lat_rd,row,name,city,country,IATA,ICAO,lat,long,altitude,timezone,DST,tz,type,source
1,-162.599,66.8847,3693,Ralph Wien Memorial Airport,Kotzebue,United States,OTZ,PAOT,66.88469696,-162.598999,14,-9,A,America/Anchorage,airport,OurAirports
1,-161.838,60.7798,3599,Bethel Airport,Bethel,United States,BET,PABE,60.77980042,-161.8379974,126,-9,A,America/Anchorage,airport,OurAirports
1,-159.339,21.976,3602,Lihue Airport,Lihue,United States,LIH,PHLI,21.97599983215332,-159.33900451660156,153,-10,N,Pacific/Honolulu,airport,OurAirports
1,-157.922,21.3187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,-157.096,21.1529,3705,Molokai Airport,Molokai,United States,MKK,PHMK,21.15290069580078,-157.0959930419922,454,-10,N,Pacific/Honolulu,airport,OurAirports
1,-156.951,20.7856,3851,Lanai Airport,Lanai,United States,LNY,PHNY,20.785600662231445,-156.9510040283203,1308,-10,N,Pacific/Honolulu,airport,OurAirports
1,-156.673,20.9629,3796,Kapalua Airport,Lahania-kapalua,United States,JHM,PHJH,20.962900161743164,-156.67300415039062,256,-10,N,Pacific/Honolulu,airport,OurAirports
1,-156.43,20.8986,3456,Kahului Airport,Kahului,United States,OGG,PHOG,20.8986,-156.429993,54,-10,N,Pacific/Honolulu,airport,OurAirports
1,-156.046,19.7388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,-155.048,19.7214,3415,Hilo International Airport,Hilo,United States,ITO,PHTO,19.721399307250977,-155.04800415039062,38,-10,N,Pacific/Honolulu,airport,OurAirports
1,-152.494,57.75,3531,Kodiak Airport,Kodiak,United States,ADQ,PADQ,57.75,-152.4940033,78,-9,A,America/Anchorage,airport,OurAirports
1,-151.751,-16.4444,1989,Bora Bora Airport,Bora Bora,French Polynesia,BOB,NTTB,-16.444400787353516,-151.75100708007812,10,-10,U,Pacific/Tahiti,airport,OurAirports
1,-151.245,60.5731,3628,Kenai Municipal Airport,Kenai,United States,ENA,PAEN,60.57310104370117,-151.2449951171875,99,-9,A,America/Anchorage,airport,OurAirports
2,-149.996,61.1744,3774,Ted Stevens Anchorage International Airport,Anchorage,United States,ANC,PANC,61.174400329589844,-149.99600219726562,152,-9,A,America/Anchorage,airport,OurAirports
1,-149.607,-17.5537,4075,Faa'a International Airport,Papeete,French Polynesia,PPT,NTAA,-17.553699,-149.606995,5,-10,U,Pacific/Tahiti,airport,OurAirports
1,-147.856,64.8151,3832,Fairbanks International Airport,Fairbanks,United States,FAI,PAFA,64.81510162,-147.8560028,439,-9,A,America/Anchorage,airport,OurAirports
1,-135.362,57.0471,3856,Sitka Rocky Gutierrez Airport,Sitka,United States,SIT,PASI,57.04710006713867,-135.36199951171875,21,-9,A,America/Anchorage,airport,OurAirports
1,-135.067,60.7096,176,Whitehorse / Erik Nielsen International Airport,Whitehorse,Canada,YXY,CYXY,60.7095985413,-135.067001343,2317,-8,A,America/Vancouver,airport,OurAirports
1,-134.576,58.355,3492,Juneau International Airport,Juneau,United States,JNU,PAJN,58.35499954223633,-134.5760040283203,21,-9,A,America/Anchorage,airport,OurAirports
1,-131.714,55.3556,3808,Ketchikan International Airport,Ketchikan,United States,KTN,PAKT,55.35559845,-131.7140045,89,-9,A,America/Anchorage,airport,OurAirports
1,-124.887,49.7108,119,Comox Airport,Comox,Canada,YQQ,CYQQ,49.71080017089844,-124.88700103759766,84,-8,A,America/Vancouver,airport,OurAirports
1,-124.246,43.4171,5757,Southwest Oregon Regional Airport,North Bend,United States,OTH,KOTH,43.41709899902344,-124.24600219726562,17,-8,A,America/Los_Angeles,airport,OurAirports
1,-124.237,41.7802,5727,Jack Mc Namara Field Airport,Crescent City,United States,CEC,KCEC,41.78020096,-124.2369995,61,-8,A,America/Los_Angeles,airport,OurAirports
1,-124.109,40.9781,4384,California Redwood Coast-Humboldt County Airport,Arcata CA,United States,ACV,KACV,40.978101,-124.109,221,-8,A,America/Los_Angeles,airport,OurAirports
1,-123.8699,49.055,33,Nanaimo Airport,Nanaimo,Canada,YCD,CYCD,49.054970224899996,-123.869862556,92,-8,A,America/Vancouver,airport,OurAirports
1,-123.426,48.6469,184,Victoria International Airport,Victoria,Canada,YYJ,CYYJ,48.646900177,-123.426002502,63,-8,A,America/Vancouver,airport,OurAirports
1,-123.212,44.1246,4099,Mahlon Sweet Field,Eugene,United States,EUG,KEUG,44.12459945678711,-123.21199798583984,374,-8,A,America/Los_Angeles,airport,OurAirports
1,-123.184,49.1939,156,Vancouver International Airport,Vancouver,Canada,YVR,CYVR,49.193901062,-123.183998108,14,-8,A,America/Vancouver,airport,OurAirports
1,-122.873,42.3742,4101,Rogue Valley International Medford Airport,Medford,United States,MFR,KMFR,42.37419891357422,-122.87300109863281,1335,-8,A,America/Los_Angeles,airport,OurAirports
1,-122.813,38.509,6992,Charles M. Schulz Sonoma County Airport,Santa Rosa,United States,STS,KSTS,38.50899887,-122.8130035,128,-8,A,America/Los_Angeles,airport,OurAirports
1,-122.679,53.8894,172,Prince George Airport,Prince George,Canada,YXS,CYXS,53.8894004822,-122.679000854,2267,-8,A,America/Vancouver,airport,OurAirports
1,-122.598,45.5887,3720,Portland International Airport,Portland,United States,PDX,KPDX,45.58869934,-122.5979996,31,-8,A,America/Los_Angeles,airport,OurAirports
1,-122.538,48.7928,3777,Bellingham International Airport,Bellingham,United States,BLI,KBLI,48.79280090332031,-122.53800201416016,170,-8,A,America/Los_Angeles,airport,OurAirports
1,-122.375,37.619,3469,San Francisco International Airport,San Francisco,United States,SFO,KSFO,37.61899948120117,-122.375,13,-8,A,America/Los_Angeles,airport,OurAirports
1,-122.361,49.0253,175,Abbotsford Airport,Abbotsford,Canada,YXX,CYXX,49.025299072265625,-122.36100006103516,195,-8,A,America/Vancouver,airport,OurAirports
1,-122.309,47.449,3577,Seattle Tacoma International Airport,Seattle,United States,SEA,KSEA,47.449001,-122.308998,433,-8,A,America/Los_Angeles,airport,OurAirports
1,-122.293,40.509,4098,Redding Municipal Airport,Redding,United States,RDD,KRDD,40.50899887,-122.2929993,505,-8,A,America/Los_Angeles,airport,OurAirports
1,-122.221,37.7213,3453,Metropolitan Oakland International Airport,Oakland,United States,OAK,KOAK,37.721298,-122.221001,9,-8,A,America/Los_Angeles,airport,OurAirports
1,-121.929,37.3626,3748,Norman Y. Mineta San Jose International Airport,San Jose,United States,SJC,KSJC,37.362598,-121.929001,62,-8,A,America/Los_Angeles,airport,OurAirports
1,-121.858,39.7954,3710,Chico Municipal Airport,Chico,United States,CIC,KCIC,39.79539871,-121.8580017,240,-8,A,America/Los_Angeles,airport,OurAirports
1,-121.843,36.587,3948,Monterey Peninsula Airport,Monterey,United States,MRY,KMRY,36.58700180053711,-121.84300231933594,257,-8,A,America/Los_Angeles,airport,OurAirports
1,-121.733,42.1561,5750,Crater Lake-Klamath Regional Airport,Klamath Falls,United States,LMT,KLMT,42.156101,-121.733002,4095,-8,A,America/Los_Angeles,airport,OurAirports
1,-121.591,38.6954,3817,Sacramento International Airport,Sacramento,United States,SMF,KSMF,38.69540023803711,-121.59100341796875,27,-8,A,America/Los_Angeles,airport,OurAirports
1,-121.15,44.2541,4103,Roberts Field,Redmond-Bend,United States,RDM,KRDM,44.2541008,-121.1500015,3080,-8,A,America/Los_Angeles,airport,OurAirports
1,-120.954,37.6258,3816,Modesto City Co-Harry Sham Field,Modesto,United States,MOD,KMOD,37.62580109,-120.9540024,97,-8,A,America/Los_Angeles,airport,OurAirports
1,-120.642,35.2368,5768,San Luis County Regional Airport,San Luis Obispo,United States,SBP,KSBP,35.236801147499996,-120.641998291,212,-8,A,America/Los_Angeles,airport,OurAirports
1,-120.544,46.5682,5779,Yakima Air Terminal McAllister Field,Yakima,United States,YKM,KYKM,46.56819916,-120.5439987,1099,-8,A,America/Los_Angeles,airport,OurAirports
1,-120.514,37.2847,7122,Merced Regional Macready Field,Merced,United States,MCE,KMCE,37.28469849,-120.5139999,155,-8,A,America/Los_Angeles,airport,OurAirports
1,-120.457,34.8989,5772,Santa Maria Pub/Capt G Allan Hancock Field,Santa Maria,United States,SMX,KSMX,34.89889908,-120.4570007,261,-8,A,America/Los_Angeles,airport,OurAirports
1,-120.444,50.7022,78,Kamloops Airport,Kamloops,Canada,YKA,CYKA,50.7022018433,-120.444000244,1133,-8,A,America/Vancouver,airport,OurAirports
1,-120.207,47.3989,6916,Pangborn Memorial Airport,Wenatchee,United States,EAT,KEAT,47.3988990784,-120.207000732,1249,-8,A,America/Los_Angeles,airport,OurAirports
1,-119.84,34.4262,3949,Santa Barbara Municipal Airport,Santa Barbara,United States,SBA,KSBA,34.42620087,-119.8399963,13,-8,A,America/Los_Angeles,airport,OurAirports
1,-119.768,39.4991,3807,Reno Tahoe International Airport,Reno,United States,RNO,KRNO,39.49909973144531,-119.76799774169922,4415,-8,A,America/Los_Angeles,airport,OurAirports
1,-119.718,36.7762,3687,Fresno Yosemite International Airport,Fresno,United States,FAT,KFAT,36.77619934082031,-119.71800231933594,336,-8,A,America/Los_Angeles,airport,OurAirports
1,-119.393,36.3187,7121,Visalia Municipal Airport,Visalia,United States,VIS,KVIS,36.3186988831,-119.392997742,295,-8,A,America/Los_Angeles,airport,OurAirports
1,-119.378,49.9561,87,Kelowna International Airport,Kelowna,Canada,YLW,CYLW,49.9561004639,-119.377998352,1421,-8,A,America/Vancouver,airport,OurAirports
1,-119.119,46.2647,6133,Tri Cities Airport,Pasco,United States,PSC,KPSC,46.26470184326172,-119.11900329589844,410,-8,A,America/Los_Angeles,airport,OurAirports
1,-119.057,35.4336,3558,Meadows Field,Bakersfield,United States,BFL,KBFL,35.43360138,-119.0569992,510,-8,A,America/Los_Angeles,airport,OurAirports
1,-118.885,55.1797,122,Grande Prairie Airport,Grande Prairie,Canada,YQU,CYQU,55.1796989441,-118.885002136,2195,-7,A,America/Edmonton,airport,OurAirports
1,-118.838,37.6241,7081,Mammoth Yosemite Airport,Mammoth Lakes,United States,MMH,KMMH,37.62409973,-118.8379974,7135,-8,A,America/Los_Angeles,airport,OurAirports
1,-118.408,33.9425,3484,Los Angeles International Airport,Los Angeles,United States,LAX,KLAX,33.94250107,-118.4079971,125,-8,A,America/Los_Angeles,airport,OurAirports
1,-118.359,34.2007,3644,Bob Hope Airport,Burbank,United States,BUR,KBUR,34.20069885253906,-118.35900115966797,778,-8,A,America/Los_Angeles,airport,OurAirports
1,-118.288,46.0949,5719,Walla Walla Regional Airport,Walla Walla,United States,ALW,KALW,46.09489822,-118.288002,1194,-8,A,America/Los_Angeles,airport,OurAirports
1,-118.152,33.8177,3582,Long Beach /Daugherty Field/ Airport,Long Beach,United States,LGB,KLGB,33.81769943,-118.1520004,60,-8,A,America/Los_Angeles,airport,OurAirports
1,-117.868,33.6757,3867,John Wayne Airport-Orange County Airport,Santa Ana,United States,SNA,KSNA,33.67570114,-117.8679962,56,-8,A,America/Los_Angeles,airport,OurAirports
1,-117.601,34.056,3734,Ontario International Airport,Ontario,United States,ONT,KONT,34.055999755859375,-117.60099792480469,944,-8,A,America/Los_Angeles,airport,OurAirports
1,-117.534,47.6199,3467,Spokane International Airport,Spokane,United States,GEG,KGEG,47.61989974975586,-117.53399658203125,2376,-8,A,America/Los_Angeles,airport,OurAirports
1,-117.28,33.1283,4088,Mc Clellan-Palomar Airport,Carlsbad,United States,CLD,KCRQ,33.12829971,-117.2799988,331,-8,A,America/Los_Angeles,airport,OurAirports
1,-117.19,32.7336,3731,San Diego International Airport,San Diego,United States,SAN,KSAN,32.7336006165,-117.190002441,17,-8,A,America/Los_Angeles,airport,OurAirports
1,-117.11,46.7439,3944,Pullman Moscow Regional Airport,Pullman,United States,PUW,KPUW,46.7439,-117.110001,2556,-8,A,America/Los_Angeles,airport,OurAirports
1,-117.015,46.3745,3945,Lewiston Nez Perce County Airport,Lewiston,United States,LWS,KLWS,46.3745002746582,-117.01499938964844,1442,-8,A,America/Los_Angeles,airport,OurAirports
1,-116.97,32.5411,1847,General Abelardo L. Rodríguez International Airport,Tijuana,Mexico,TIJ,MMTJ,32.541099548339844,-116.97000122070312,489,-8,S,America/Tijuana,airport,OurAirports
1,-116.507,33.8297,3839,Palm Springs International Airport,Palm Springs,United States,PSP,KPSP,33.8297004699707,-116.50700378417969,477,-8,A,America/Los_Angeles,airport,OurAirports
1,-116.223,43.5644,3495,Boise Air Terminal/Gowen Field,Boise,United States,BOI,KBOI,43.5644,-116.223,2871,-7,A,America/Denver,airport,OurAirports
1,-115.792,40.8249,5736,Elko Regional Airport,Elko,United States,EKO,KEKO,40.82490158081055,-115.79199981689453,5140,-8,A,America/Los_Angeles,airport,OurAirports
1,-115.152,36.0801,3877,McCarran International Airport,Las Vegas,United States,LAS,KLAS,36.08010101,-115.1520004,2181,-8,A,America/Los_Angeles,airport,OurAirports
1,-114.606,32.6566,3596,Yuma MCAS/Yuma International Airport,Yuma,United States,YUM,KNYL,32.65660095,-114.6060028,213,-7,N,America/Phoenix,airport,OurAirports
1,-114.488,42.4818,4263,Joslin Field Magic Valley Regional Airport,Twin Falls,United States,TWF,KTWF,42.4818,-114.487999,4154,-7,A,America/Denver,airport,OurAirports
1,-114.44,62.4628,196,Yellowknife Airport,Yellowknife,Canada,YZF,CYZF,62.462799072265625,-114.44000244140625,675,-7,A,America/Edmonton,airport,OurAirports
1,-114.296,43.5044,6494,Friedman Memorial Airport,Hailey,United States,SUN,KSUN,43.50439835,-114.2959976,5318,-7,A,America/Denver,airport,OurAirports
1,-114.256,48.3105,4127,Glacier Park International Airport,Kalispell,United States,FCA,KGPI,48.31050109863281,-114.25599670410156,2977,-7,A,America/Denver,airport,OurAirports
1,-114.091,46.9163,4216,Missoula International Airport,Missoula,United States,MSO,KMSO,46.91630173,-114.0910034,3206,-7,A,America/Denver,airport,OurAirports
1,-114.02,51.1139,178,Calgary International Airport,Calgary,Canada,YYC,CYYC,51.113899231,-114.019996643,3557,-7,A,America/Edmonton,airport,OurAirports
1,-113.938,35.2595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,-113.58,53.3097,49,Edmonton International Airport,Edmonton,Canada,YEG,CYEG,53.309700012200004,-113.580001831,2373,-7,A,America/Edmonton,airport,OurAirports
1,-113.5257,31.3562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,-113.5103,37.0364,4064,St George Municipal Airport,Saint George,United States,SGU,KSGU,37.036389,-113.510306,2941,-7,A,America/Denver,airport,OurAirports
1,-113.099,37.701,3824,Cedar City Regional Airport,Cedar City,United States,CDC,KCDC,37.70100021362305,-113.0989990234375,5622,-7,A,America/Denver,airport,OurAirports
1,-112.596,42.9098,5760,Pocatello Regional Airport,Pocatello,United States,PIH,KPIH,42.9098014831543,-112.59600067138672,4452,-7,A,America/Denver,airport,OurAirports
1,-112.497,45.9548,4022,Bert Mooney Airport,Butte,United States,BTM,KBTM,45.95479965209961,-112.49700164794922,5550,-7,A,America/Denver,airport,OurAirports
1,-112.42,34.6545,3446,Ernest A. Love Field,Prescott,United States,PRC,KPRC,34.65449905,-112.4199982,5045,-7,A,America/Phoenix,airport,OurAirports
1,-112.071,43.5146,4100,Idaho Falls Regional Airport,Idaho Falls,United States,IDA,KIDA,43.514599,-112.070999,4744,-7,A,America/Denver,airport,OurAirports
1,-112.012,33.4343,3462,Phoenix Sky Harbor International Airport,Phoenix,United States,PHX,KPHX,33.43429946899414,-112.01200103759766,1135,-7,N,America/Phoenix,airport,OurAirports
1,-111.983,46.6068,3504,Helena Regional Airport,Helena,United States,HLN,KHLN,46.6068000793457,-111.98300170898438,3877,-7,A,America/Denver,airport,OurAirports
1,-111.978,40.7884,3536,Salt Lake City International Airport,Salt Lake City,United States,SLC,KSLC,40.78839874267578,-111.97799682617188,4227,-7,A,America/Denver,airport,OurAirports
1,-111.671,35.1385,4261,Flagstaff Pulliam Airport,Flagstaff,United States,FLG,KFLG,35.13850021,-111.6709976,7014,-7,N,America/Phoenix,airport,OurAirports
1,-111.655,33.3078,6505,Phoenix-Mesa-Gateway Airport,Mesa,United States,AZA,KIWA,33.30780029,-111.6549988,1382,-7,N,America/Phoenix,airport,OurAirports
1,-111.448,36.9261,4124,Page Municipal Airport,Page,United States,PGA,KPGA,36.92610168,-111.447998,4316,-7,A,America/Phoenix,airport,OurAirports
1,-111.371,47.482,3880,Great Falls International Airport,Great Falls,United States,GTF,KGTF,47.48199844,-111.3710022,3680,-7,A,America/Denver,airport,OurAirports
1,-111.348,25.9892,1817,Loreto International Airport,Loreto,Mexico,LTO,MMLT,25.989200592041016,-111.3479995727539,34,-7,S,America/Mazatlan,airport,OurAirports
1,-111.222,56.6533,90,Fort McMurray Airport,Fort Mcmurray,Canada,YMM,CYMM,56.653301239,-111.222000122,1211,-7,A,America/Edmonton,airport,OurAirports
1,-111.153,45.7775,4020,Gallatin Field,Bozeman,United States,BZN,KBZN,45.77750015,-111.1529999,4473,-7,A,America/Denver,airport,OurAirports
1,-111.118,44.6884,7072,Yellowstone Airport,West Yellowstone,United States,WYS,KWYS,44.68840027,-111.1179962,6649,-7,A,America/Denver,airport,OurAirports
1,-111.048,29.0959,1807,General Ignacio P. Garcia International Airport,Hermosillo,Mexico,HMO,MMHO,29.095899581900003,-111.047996521,627,-7,S,America/Hermosillo,airport,OurAirports
1,-110.941,32.1161,3636,Tucson International Airport,Tucson,United States,TUS,KTUS,32.1161003112793,-110.94100189208984,2643,-7,N,America/Phoenix,airport,OurAirports
1,-110.738,43.6073,4027,Jackson Hole Airport,Jacksn Hole,United States,JAC,KJAC,43.6072998046875,-110.73799896240234,6451,-7,A,America/Denver,airport,OurAirports
1,-110.362,24.0727,1816,Manuel Márquez de León International Airport,La Paz,Mexico,LAP,MMLP,24.072700500499998,-110.361999512,69,-7,S,America/Mazatlan,airport,OurAirports
1,-109.755,38.755,7074,Canyonlands Field,Moab,United States,CNY,KCNY,38.75500107,-109.7549973,4557,-7,A,America/Denver,airport,OurAirports
1,-109.721,23.1518,1840,Los Cabos International Airport,San Jose Del Cabo,Mexico,SJD,MMSD,23.15180015563965,-109.72100067138672,374,-7,S,America/Mazatlan,airport,OurAirports
1,-109.51,40.4409,7076,Vernal Regional Airport,Vernal,United States,VEL,KVEL,40.4408989,-109.5100021,5278,-7,A,America/Denver,airport,OurAirports
1,-109.065,41.5942,5766,Southwest Wyoming Regional Airport,Rock Springs,United States,RKS,KRKS,41.5942,-109.065001,6764,-7,A,America/Denver,airport,OurAirports
1,-109.024,44.5202,4344,Yellowstone Regional Airport,Cody,United States,COD,KCOD,44.520198822,-109.024002075,5102,-7,A,America/Denver,airport,OurAirports
1,-108.628,37.303,4338,Cortez Municipal Airport,Cortez,United States,CEZ,KCEZ,37.3030014038,-108.627998352,5918,-7,A,America/Denver,airport,OurAirports
1,-108.543,45.8077,4021,Billings Logan International Airport,Billings,United States,BIL,KBIL,45.807701110839844,-108.54299926757812,3652,-7,A,America/Denver,airport,OurAirports
1,-108.527,39.1224,4063,Grand Junction Regional Airport,Grand Junction,United States,GJT,KGJT,39.1223983765,-108.527000427,4858,-7,A,America/Denver,airport,OurAirports
1,-108.46,43.0642,6881,Riverton Regional Airport,Riverton WY,United States,RIW,KRIW,43.064201355,-108.459999084,5525,-7,A,America/Denver,airport,OurAirports
1,-108.23,36.7412,3743,Four Corners Regional Airport,Farmington,United States,FMN,KFMN,36.741199493399996,-108.230003357,5506,-7,A,America/Denver,airport,OurAirports
1,-107.908,37.9538,4084,Telluride Regional Airport,Telluride,United States,TEX,KTEX,37.9538002,-107.9079971,9070,-7,A,America/Denver,airport,OurAirports
1,-107.894,38.5098,6880,Montrose Regional Airport,Montrose CO,United States,MTJ,KMTJ,38.509799957300004,-107.893997192,5759,-7,A,America/Denver,airport,OurAirports
1,-107.754,37.1515,3713,Durango La Plata County Airport,Durango,United States,DRO,KDRO,37.1515007019,-107.753997803,6685,-7,A,America/Denver,airport,OurAirports
1,-107.475,24.7645,1792,Bachigualato Federal International Airport,Culiacan,Mexico,CUL,MMCL,24.7644996643,-107.474998474,108,-7,S,America/Mazatlan,airport,OurAirports
1,-107.218,40.4812,4339,Yampa Valley Airport,Hayden,United States,HDN,KHDN,40.48120117,-107.2180023,6606,-7,A,America/Denver,airport,OurAirports
1,-106.98,44.7692,5769,Sheridan County Airport,Sheridan,United States,SHR,KSHR,44.76919937133789,-106.9800033569336,4021,-7,A,America/Denver,airport,OurAirports
1,-106.933,38.5339,7051,Gunnison Crested Butte Regional Airport,Gunnison,United States,GUC,KGUC,38.53390121,-106.9329987,7680,-7,A,America/Denver,airport,OurAirports
1,-106.918,39.6426,4250,Eagle County Regional Airport,Vail,United States,EGE,KEGE,39.64260101,-106.9179993,6548,-7,A,America/Denver,airport,OurAirports
1,-106.869,39.2232,7001,Aspen-Pitkin Co/Sardy Field,Aspen,United States,ASE,KASE,39.22320175,-106.8690033,7820,-7,A,America/Denver,airport,OurAirports
1,-106.7,52.1708,166,Saskatoon John G. Diefenbaker International Airport,Saskatoon,Canada,YXE,CYXE,52.170799255371094,-106.69999694824219,1653,-6,N,America/Regina,airport,OurAirports
1,-106.609,35.0402,4019,Albuquerque International Sunport,Albuquerque,United States,ABQ,KABQ,35.040199,-106.609001,5355,-7,A,America/Denver,airport,OurAirports
1,-106.464,42.908,3872,Casper-Natrona County International Airport,Casper,United States,CPR,KCPR,42.908001,-106.463997,5350,-7,A,America/Denver,airport,OurAirports
1,-106.429,31.6361,1796,Abraham González International Airport,Ciudad Juarez,Mexico,CJS,MMCS,31.63610076904297,-106.42900085449219,3904,-7,S,America/Mazatlan,airport,OurAirports
1,-106.378,31.8072,3559,El Paso International Airport,El Paso,United States,ELP,KELP,31.80719948,-106.3779984,3959,-7,A,America/Denver,airport,OurAirports
1,-106.266,23.1614,1826,General Rafael Buelna International Airport,Mazatlan,Mexico,MZT,MMMZ,23.1613998413,-106.26599884,38,-7,S,America/Mazatlan,airport,OurAirports
1,-106.089,35.6171,3784,Santa Fe Municipal Airport,Santa Fe,United States,SAF,KSAF,35.617099762,-106.088996887,6348,-7,A,America/Denver,airport,OurAirports
1,-105.965,28.7029,1797,General Roberto Fierro Villalobos International Airport,Chihuahua,Mexico,CUU,MMCU,28.702899932900003,-105.964996338,4462,-7,S,America/Mazatlan,airport,OurAirports
1,-105.867,37.4349,7073,San Luis Valley Regional Bergman Field,Alamosa,United States,ALS,KALS,37.434898,-105.866997,7539,-7,A,America/Denver,airport,OurAirports
1,-105.675,41.3121,5746,Laramie Regional Airport,Laramie,United States,LAR,KLAR,41.31209945678711,-105.67500305175781,7284,-7,A,America/Denver,airport,OurAirports
1,-105.539,44.3489,4296,Gillette Campbell County Airport,Gillette,United States,GCC,KGCC,44.348899841299996,-105.539001465,4365,-7,A,America/Denver,airport,OurAirports
1,-105.254,20.6801,1836,Licenciado Gustavo Díaz Ordaz International Airport,Puerto Vallarta,Mexico,PVR,MMPR,20.680099487304688,-105.25399780273438,23,-6,S,America/Mexico_City,airport,OurAirports
1,-104.812,41.1557,3804,Cheyenne Regional Jerry Olson Field,Cheyenne,United States,CYS,KCYS,41.15570068,-104.8119965,6159,-7,A,America/Denver,airport,OurAirports
1,-104.701,38.8058,3819,City of Colorado Springs Municipal Airport,Colorado Springs,United States,COS,KCOS,38.805801,-104.700996,6187,-7,A,America/Denver,airport,OurAirports
1,-104.673,39.8617,3751,Denver International Airport,Denver,United States,DEN,KDEN,39.861698150635,-104.672996521,5431,-7,A,America/Denver,airport,OurAirports
1,-104.666,50.4319,120,Regina International Airport,Regina,Canada,YQR,CYQR,50.43190002441406,-104.66600036621094,1894,-6,N,America/Regina,airport,OurAirports
1,-104.559,19.1448,1858,Playa De Oro International Airport,Manzanillo,Mexico,ZLO,MMZO,19.144800186199998,-104.558998108,30,-6,S,America/Mexico_City,airport,OurAirports
1,-104.528,24.1242,1801,General Guadalupe Victoria International Airport,Durango,Mexico,DGO,MMDO,24.1242008209,-104.527999878,6104,-6,S,America/Mexico_City,airport,OurAirports
1,-104.497,38.2891,3527,Pueblo Memorial Airport,Pueblo,United States,PUB,KPUB,38.289100646972656,-104.49700164794922,4726,-7,A,America/Denver,airport,OurAirports
1,-104.193,47.7069,7065,Sidney - Richland Regional Airport,Sidney,United States,SDY,KSDY,47.706902,-104.193001,1985,-7,A,America/Denver,airport,OurAirports
1,-103.642,48.1779,3659,Sloulin Field International Airport,Williston,United States,ISN,KISN,48.177898407,-103.641998291,1982,-6,A,America/Chicago,airport,OurAirports
1,-103.596,41.874,5723,Western Neb. Rgnl/William B. Heilig Airport,Scottsbluff,United States,BFF,KBFF,41.87400055,-103.5960007,3967,-7,A,America/Denver,airport,OurAirports
1,-103.411,25.5683,1845,Francisco Sarabia International Airport,Torreon,Mexico,TRC,MMTC,25.568300247199996,-103.411003113,3688,-6,S,America/Mexico_City,airport,OurAirports
1,-103.311,20.5218,1804,Don Miguel Hidalgo Y Costilla International Airport,Guadalajara,Mexico,GDL,MMGL,20.521799087524414,-103.31099700927734,5016,-6,S,America/Mexico_City,airport,OurAirports
1,-103.217,32.6875,3749,Lea County Regional Airport,Hobbs,United States,HOB,KHOB,32.6875,-103.2170029,3661,-7,A,America/Denver,airport,OurAirports
1,-103.057,44.0453,4087,Rapid City Regional Airport,Rapid City,United States,RAP,KRAP,44.0452995300293,-103.05699920654297,3204,-7,A,America/Denver,airport,OurAirports
1,-102.802,46.7974,7064,Dickinson Theodore Roosevelt Regional Airport,Dickinson,United States,DIK,KDIK,46.7974014282,-102.802001953,2592,-7,A,America/Denver,airport,OurAirports
1,-102.687,22.8971,1855,General Leobardo C. Ruiz International Airport,Zacatecas,Mexico,ZCL,MMZC,22.8971004486,-102.68699646,7141,-6,S,America/Mexico_City,airport,OurAirports
1,-102.318,21.7056,1785,Jesús Terán Paredo International Airport,Aguascalientes,Mexico,AGU,MMAS,21.705601,-102.318001,6112,-6,S,America/Mexico_City,airport,OurAirports
1,-102.202,31.9425,3652,Midland International Airport,Midland,United States,MAF,KMAF,31.9424991607666,-102.2020034790039,2871,-6,A,America/Chicago,airport,OurAirports
1,-101.823,33.6636,3829,Lubbock Preston Smith International Airport,Lubbock,United States,LBB,KLBB,33.663601,-101.822998,3282,-6,A,America/Chicago,airport,OurAirports
1,-101.706,35.2194,3840,Rick Husband Amarillo International Airport,Amarillo,United States,AMA,KAMA,35.219398,-101.706001,3607,-6,A,America/Chicago,airport,OurAirports
1,-101.481,20.9935,1815,Del Bajío International Airport,Del Bajio,Mexico,BJX,MMLO,20.9935,-101.481003,5956,-6,S,America/Mexico_City,airport,OurAirports
1,-101.461,17.6016,1856,Ixtapa Zihuatanejo International Airport,Zihuatanejo,Mexico,ZIH,MMZH,17.601600647,-101.460998535,26,-6,S,America/Mexico_City,airport,OurAirports
1,-101.28,48.2594,3498,Minot International Airport,Minot,United States,MOT,KMOT,48.2593994140625,-101.27999877929688,1716,-6,A,America/Chicago,airport,OurAirports
1,-101.025,19.8499,1821,General Francisco J. Mujica International Airport,Morelia,Mexico,MLM,MMMM,19.849899292,-101.025001526,6033,-6,S,America/Mexico_City,airport,OurAirports
1,-100.96,37.0442,4341,Liberal Mid-America Regional Airport,Liberal,United States,LBL,KLBL,37.0442009,-100.9599991,2885,-6,A,America/Chicago,airport,OurAirports
1,-100.931,22.2543,1842,Ponciano Arriaga International Airport,San Luis Potosi,Mexico,SLP,MMSP,22.254299163800003,-100.930999756,6035,-6,S,America/Mexico_City,airport,OurAirports
1,-100.746,46.7727,4083,Bismarck Municipal Airport,Bismarck,United States,BIS,KBIS,46.772701263427734,-100.74600219726562,1661,-6,A,America/Chicago,airport,OurAirports
